epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,485.636,0.9938,0.68953,1.07216,0.88346,0.95803,0.95786,0.65208,0.97441,0.61725,1.06774,0.00175261,0.00175261,0.00175261
25,505.051,0.96552,0.67193,1.06229,0.90376,0.92871,0.94998,0.66813,0.94008,0.55156,1.05696,0.00173168,0.00173168,0.00173168
26,524.515,0.97253,0.66302,1.06342,0.88352,0.9586,0.96958,0.66987,0.95516,0.52883,1.05783,0.00171004,0.00171004,0.00171004
27,544.09,0.96108,0.66253,1.05197,0.93701,0.89905,0.96788,0.65899,0.96312,0.58265,1.05724,0.0016877,0.0016877,0.0016877
28,563.606,0.97041,0.65137,1.04341,0.89544,0.94114,0.96199,0.64774,0.95782,0.58652,1.06517,0.0016647,0.0016647,0.0016647
29,582.944,0.95004,0.63934,1.05402,0.90571,0.93956,0.96756,0.65065,0.94918,0.56764,1.05633,0.00164105,0.00164105,0.00164105
30,602.121,0.95002,0.63143,1.04862,0.91276,0.91209,0.96707,0.65573,0.95989,0.61515,1.05755,0.00161678,0.00161678,0.00161678
31,621.368,0.92896,0.62329,1.03525,0.87333,0.96703,0.9595,0.64553,0.95701,0.59033,1.07096,0.00159191,0.00159191,0.00159191
32,640.718,0.93443,0.63091,1.0463,0.90144,0.95479,0.96556,0.65894,0.94199,0.52663,1.05558,0.00156646,0.00156646,0.00156646
33,660.169,0.91984,0.61401,1.03018,0.90715,0.95055,0.96975,0.67303,0.93277,0.52853,1.05572,0.00154047,0.00154047,0.00154047
34,679.911,0.93285,0.61983,1.03983,0.90992,0.94356,0.96657,0.65402,0.97902,0.54625,1.06775,0.00151395,0.00151395,0.00151395
35,699.163,0.93685,0.62062,1.04785,0.92631,0.96689,0.97143,0.67237,0.94729,0.50477,1.05083,0.00148694,0.00148694,0.00148694
36,718.532,0.88723,0.58959,1.00957,0.92857,0.92858,0.97004,0.66143,0.99014,0.5311,1.06282,0.00145945,0.00145945,0.00145945
37,737.789,0.90494,0.60002,1.02229,0.91701,0.97141,0.96669,0.67416,0.96366,0.48492,1.06305,0.00143152,0.00143152,0.00143152
38,757.285,0.91018,0.59199,1.01851,0.95985,0.91944,0.96839,0.6725,0.9579,0.50443,1.05748,0.00140318,0.00140318,0.00140318
39,776.477,0.90948,0.6031,1.02361,0.93707,0.91209,0.96938,0.68316,0.96893,0.5719,1.0559,0.00137444,0.00137444,0.00137444
40,795.834,0.91979,0.59838,1.03393,0.90549,0.96154,0.96475,0.65884,0.94248,0.51858,1.05523,0.00134535,0.00134535,0.00134535
41,815.159,0.89586,0.59796,1.01516,0.91002,0.94471,0.96949,0.67357,0.95945,0.52955,1.06557,0.00131593,0.00131593,0.00131593
42,834.426,0.89529,0.58248,1.01935,0.90628,0.96154,0.96405,0.66857,0.97997,0.52386,1.05941,0.0012862,0.0012862,0.0012862
43,853.848,0.90039,0.576,1.02375,0.87945,0.97253,0.96959,0.66396,0.97185,0.53159,1.05885,0.0012562,0.0012562,0.0012562
44,873.322,0.87511,0.57049,1.00481,0.90178,0.95849,0.96809,0.67203,0.97129,0.50758,1.06575,0.00122596,0.00122596,0.00122596
45,892.709,0.87987,0.57728,1.01606,0.88352,0.9586,0.96974,0.67491,0.97948,0.53259,1.06494,0.00119551,0.00119551,0.00119551
46,911.936,0.88171,0.57165,1.01376,0.9288,0.93956,0.97968,0.68251,0.96799,0.49277,1.06029,0.00116487,0.00116487,0.00116487
47,931.27,0.87046,0.58126,1.01002,0.91319,0.96154,0.97324,0.67278,0.96921,0.50703,1.06161,0.00113408,0.00113408,0.00113408
48,950.472,0.87539,0.56955,1.00328,0.925,0.94866,0.97509,0.66915,0.9836,0.47838,1.07213,0.00110317,0.00110317,0.00110317
49,969.731,0.87317,0.55941,1.00293,0.91899,0.93956,0.9745,0.67718,0.96356,0.52478,1.05714,0.00107216,0.00107216,0.00107216
50,989.047,0.85348,0.55212,1.00013,0.9124,0.95055,0.96673,0.67684,0.98254,0.51757,1.06308,0.0010411,0.0010411,0.0010411
51,1008.21,0.8603,0.57279,1.0048,0.90133,0.95055,0.97762,0.67532,0.96867,0.53653,1.05247,0.00101,0.00101,0.00101
52,1027.53,0.86186,0.54764,0.9946,0.90893,0.93228,0.97399,0.67346,0.96795,0.53458,1.06139,0.000978903,0.000978903,0.000978903
53,1046.82,0.84013,0.54976,0.99193,0.91164,0.93956,0.96651,0.67252,0.96703,0.51291,1.05487,0.000947837,0.000947837,0.000947837
54,1066.08,0.84109,0.53555,0.98727,0.9206,0.95556,0.97126,0.67237,0.96147,0.49434,1.0564,0.000916833,0.000916833,0.000916833
55,1085.26,0.85156,0.53521,0.99811,0.90678,0.96202,0.97697,0.67986,0.96208,0.5031,1.05844,0.00088592,0.00088592,0.00088592
56,1104.62,0.8486,0.53933,0.99861,0.90113,0.96154,0.97002,0.66303,0.95101,0.5123,1.05243,0.00085513,0.00085513,0.00085513
57,1123.83,0.83692,0.55038,0.9897,0.90192,0.98352,0.97327,0.67507,0.94022,0.48834,1.04628,0.000824492,0.000824492,0.000824492
58,1143.05,0.84013,0.5339,0.99432,0.902,0.96082,0.97471,0.68311,0.93891,0.50475,1.05218,0.000794038,0.000794038,0.000794038
59,1162.27,0.84092,0.53303,0.9944,0.93061,0.95793,0.97699,0.68249,0.94556,0.48575,1.04754,0.000763797,0.000763797,0.000763797
60,1181.56,0.82742,0.51915,0.98836,0.91677,0.97253,0.97801,0.68444,0.9558,0.4916,1.04377,0.000733799,0.000733799,0.000733799
61,1200.97,0.82449,0.52481,0.98922,0.93389,0.93407,0.97475,0.67274,0.95858,0.53271,1.05237,0.000704073,0.000704073,0.000704073
62,1220.23,0.81021,0.51799,0.985,0.94183,0.95604,0.98272,0.6785,0.95692,0.47709,1.05663,0.000674649,0.000674649,0.000674649
63,1239.37,0.81312,0.51154,0.97691,0.94584,0.95953,0.98321,0.67869,0.97181,0.44987,1.06041,0.000645557,0.000645557,0.000645557
64,1258.6,0.84256,0.53833,0.9925,0.93607,0.96539,0.98264,0.6887,0.95618,0.47483,1.04582,0.000616824,0.000616824,0.000616824
65,1278.11,0.82164,0.52414,0.98075,0.93568,0.96703,0.98151,0.67698,0.97873,0.46182,1.06224,0.000588479,0.000588479,0.000588479
66,1297.34,0.8024,0.50856,0.97504,0.92829,0.96154,0.97769,0.67841,0.96153,0.48253,1.0545,0.000560549,0.000560549,0.000560549
67,1316.56,0.81708,0.51305,0.9853,0.9361,0.96585,0.98351,0.67585,0.96786,0.46219,1.05568,0.000533064,0.000533064,0.000533064
68,1335.81,0.80485,0.50975,0.97551,0.94035,0.95604,0.98229,0.68553,0.9582,0.45678,1.05547,0.000506049,0.000506049,0.000506049
69,1355.16,0.78439,0.49164,0.97661,0.91318,0.98245,0.98198,0.6848,0.94973,0.46633,1.05545,0.000479531,0.000479531,0.000479531
70,1374.4,0.79235,0.48385,0.97183,0.93406,0.96154,0.98065,0.67987,0.96945,0.48479,1.0599,0.000453537,0.000453537,0.000453537
71,1393.67,0.78939,0.49417,0.97421,0.94077,0.96703,0.97981,0.6776,0.96773,0.48353,1.06063,0.000428093,0.000428093,0.000428093
72,1412.9,0.8012,0.49458,0.98372,0.9456,0.95508,0.97969,0.68524,0.96774,0.44551,1.05351,0.000403222,0.000403222,0.000403222
73,1432.17,0.79527,0.51545,0.9746,0.93129,0.97253,0.9796,0.67724,0.96616,0.46047,1.05507,0.00037895,0.00037895,0.00037895
74,1451.35,0.77909,0.49067,0.96974,0.93567,0.95903,0.98074,0.67075,0.95982,0.47336,1.05672,0.000355301,0.000355301,0.000355301
75,1470.63,0.77273,0.48119,0.96166,0.92924,0.96703,0.9799,0.67589,0.95476,0.48543,1.049,0.000332298,0.000332298,0.000332298
76,1489.91,0.78008,0.48735,0.97003,0.91555,0.96703,0.9801,0.67878,0.95239,0.48249,1.04994,0.000309964,0.000309964,0.000309964
77,1509.15,0.76842,0.4915,0.97234,0.92099,0.96068,0.97821,0.67998,0.96319,0.49622,1.05386,0.000288321,0.000288321,0.000288321
78,1528.49,0.76982,0.48726,0.96621,0.918,0.96703,0.97944,0.68126,0.95292,0.47857,1.05307,0.00026739,0.00026739,0.00026739
79,1547.71,0.77486,0.47871,0.97331,0.9496,0.93163,0.97619,0.68235,0.9474,0.47881,1.0506,0.000247192,0.000247192,0.000247192
80,1567.2,0.78056,0.47891,0.97024,0.93886,0.95604,0.98153,0.68853,0.95816,0.44324,1.05541,0.000227747,0.000227747,0.000227747
81,1586.42,0.75535,0.46655,0.9576,0.95574,0.94924,0.98046,0.68344,0.95963,0.453,1.05428,0.000209073,0.000209073,0.000209073
82,1605.88,0.75949,0.46846,0.96319,0.95088,0.95718,0.98009,0.67796,0.94847,0.462,1.05573,0.00019119,0.00019119,0.00019119
83,1625.2,0.74571,0.46984,0.95548,0.96103,0.94838,0.98051,0.67541,0.96429,0.46646,1.0587,0.000174115,0.000174115,0.000174115
84,1644.41,0.77415,0.48971,0.97167,0.92547,0.96703,0.97934,0.6785,0.97102,0.4725,1.05872,0.000157865,0.000157865,0.000157865
85,1663.7,0.78508,0.48288,0.97365,0.92645,0.96901,0.97964,0.67942,0.96956,0.45879,1.05705,0.000142456,0.000142456,0.000142456
86,1682.84,0.75334,0.46656,0.95549,0.93729,0.96703,0.98126,0.68684,0.96592,0.44803,1.05532,0.000127904,0.000127904,0.000127904
87,1702.02,0.74612,0.47048,0.95982,0.93585,0.96185,0.98001,0.67992,0.96022,0.46227,1.05307,0.000114221,0.000114221,0.000114221
88,1721.16,0.75452,0.46284,0.95822,0.92202,0.97445,0.9796,0.68323,0.96401,0.46223,1.05361,0.000101423,0.000101423,0.000101423
89,1740.4,0.75697,0.4761,0.95337,0.9176,0.97802,0.97983,0.68185,0.96655,0.45467,1.05439,8.95213e-05,8.95213e-05,8.95213e-05
90,1759.5,0.75169,0.47066,0.95937,0.94619,0.95604,0.98068,0.684,0.96658,0.45618,1.05412,7.8528e-05,7.8528e-05,7.8528e-05
91,1779.48,0.65652,0.3606,0.92335,0.94113,0.96618,0.9803,0.67804,0.96721,0.45631,1.05576,6.8454e-05,6.8454e-05,6.8454e-05
92,1798.14,0.64759,0.35085,0.91788,0.93587,0.9622,0.97951,0.67898,0.96702,0.45656,1.05377,5.93093e-05,5.93093e-05,5.93093e-05
93,1816.64,0.65311,0.34667,0.93051,0.92976,0.97802,0.97925,0.67937,0.96426,0.45164,1.05311,5.11027e-05,5.11027e-05,5.11027e-05
94,1835.01,0.64906,0.34362,0.9182,0.93177,0.97802,0.97941,0.68178,0.96691,0.44887,1.05495,4.38424e-05,4.38424e-05,4.38424e-05
95,1853.36,0.62855,0.3401,0.90642,0.93366,0.97802,0.97993,0.68179,0.96374,0.45197,1.05445,3.75356e-05,3.75356e-05,3.75356e-05
96,1871.71,0.63977,0.34234,0.91615,0.92453,0.97802,0.9796,0.68315,0.96123,0.44997,1.05258,3.21885e-05,3.21885e-05,3.21885e-05
97,1890.07,0.6434,0.34193,0.91504,0.92496,0.97802,0.97956,0.68229,0.96482,0.44707,1.05468,2.78064e-05,2.78064e-05,2.78064e-05
98,1908.46,0.64375,0.34301,0.91332,0.93605,0.97802,0.9797,0.68384,0.96468,0.44704,1.05485,2.43937e-05,2.43937e-05,2.43937e-05
99,1926.84,0.63775,0.3462,0.91538,0.92972,0.97802,0.97964,0.68515,0.96517,0.44518,1.05403,2.19535e-05,2.19535e-05,2.19535e-05
100,1945.2,0.63011,0.34155,0.91769,0.92742,0.98352,0.98005,0.68443,0.9673,0.44571,1.05565,2.04885e-05,2.04885e-05,2.04885e-05
