epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,239.501,0.79931,0.53666,0.99666,0.90302,0.93119,0.97967,0.73313,0.97786,0.5185,1.10261,0.000763797,0.000763797,0.000763797
60,243.445,0.76554,0.51837,1.0092,0.88152,0.99225,0.98492,0.73983,0.971,0.48901,1.08421,0.000733799,0.000733799,0.000733799
61,247.568,0.78776,0.49864,0.98024,0.90184,0.96667,0.97611,0.72297,0.99639,0.49747,1.08402,0.000704073,0.000704073,0.000704073
62,251.523,0.73922,0.48873,0.95556,0.93495,1,0.98194,0.71162,0.98881,0.48035,1.07987,0.000674649,0.000674649,0.000674649
63,255.476,0.75431,0.4992,0.97757,0.97241,0.93333,0.99034,0.72541,1.00985,0.47211,1.10274,0.000645557,0.000645557,0.000645557
64,259.434,0.77573,0.53353,0.96897,0.99458,0.93333,0.97341,0.71512,0.99621,0.48627,1.1072,0.000616824,0.000616824,0.000616824
65,263.347,0.76438,0.48754,0.97311,0.96629,0.95569,0.96351,0.70881,0.9736,0.53644,1.08258,0.000588479,0.000588479,0.000588479
66,267.284,0.79733,0.50049,0.96535,0.89612,0.96667,0.97114,0.72136,0.97395,0.53417,1.07645,0.000560549,0.000560549,0.000560549
67,271.233,0.78968,0.50307,0.98332,0.89839,0.96667,0.97682,0.73141,0.96118,0.514,1.08262,0.000533064,0.000533064,0.000533064
68,275.235,0.75591,0.45504,0.96301,0.88138,0.99094,0.97841,0.71867,0.96545,0.49676,1.09002,0.000506049,0.000506049,0.000506049
69,279.18,0.73612,0.4563,0.97788,0.90622,0.96667,0.97848,0.71433,0.97132,0.50129,1.08749,0.000479531,0.000479531,0.000479531
70,283.105,0.74917,0.45476,0.9358,0.87207,0.96667,0.97151,0.74274,0.95609,0.50909,1.07925,0.000453537,0.000453537,0.000453537
71,287.264,0.73339,0.47078,0.96654,0.9057,0.96059,0.96721,0.73274,0.94056,0.51337,1.07202,0.000428093,0.000428093,0.000428093
72,291.265,0.73803,0.46133,0.9343,0.87194,0.96667,0.97428,0.72722,0.97642,0.50976,1.09498,0.000403222,0.000403222,0.000403222
73,295.227,0.71449,0.42304,0.94157,0.85635,0.99374,0.97842,0.72162,0.97054,0.49388,1.0898,0.00037895,0.00037895,0.00037895
74,299.183,0.72826,0.44753,0.95399,0.85022,1,0.97842,0.73254,0.95681,0.49167,1.09514,0.000355301,0.000355301,0.000355301
75,303.149,0.70821,0.42728,0.94703,0.88149,1,0.98173,0.74251,0.95655,0.4886,1.09333,0.000332298,0.000332298,0.000332298
76,307.091,0.73013,0.46641,0.94914,0.92281,0.96667,0.98481,0.73803,0.9785,0.47388,1.11353,0.000309964,0.000309964,0.000309964
77,311.009,0.74487,0.513,0.9695,0.90865,0.99484,0.98204,0.73574,0.95619,0.47199,1.09634,0.000288321,0.000288321,0.000288321
78,314.916,0.71473,0.44656,0.94223,0.90678,1,0.97643,0.71668,0.97115,0.46976,1.1049,0.00026739,0.00026739,0.00026739
79,318.843,0.69281,0.45924,0.95411,0.90641,1,0.97903,0.7268,0.9677,0.46639,1.09791,0.000247192,0.000247192,0.000247192
80,322.815,0.70482,0.43972,0.97647,0.9085,0.99303,0.97781,0.7168,0.96638,0.47244,1.09783,0.000227747,0.000227747,0.000227747
81,326.727,0.67723,0.41919,0.93538,0.90551,0.96667,0.97801,0.71628,0.97212,0.47794,1.09153,0.000209073,0.000209073,0.000209073
82,330.666,0.68997,0.43694,0.94129,0.90853,0.99344,0.98288,0.73146,0.97337,0.47884,1.09017,0.00019119,0.00019119,0.00019119
83,334.585,0.68721,0.40252,0.9453,0.93548,0.96664,0.98308,0.7362,0.97211,0.46614,1.09111,0.000174115,0.000174115,0.000174115
84,338.568,0.62587,0.40523,0.93123,0.93535,0.96456,0.98389,0.74645,0.96455,0.46069,1.08397,0.000157865,0.000157865,0.000157865
85,342.669,0.61992,0.38933,0.92157,0.92487,1,0.985,0.75531,0.95245,0.46332,1.08126,0.000142456,0.000142456,0.000142456
86,346.767,0.65372,0.3948,0.93087,0.93728,0.9963,0.9825,0.74341,0.9497,0.46292,1.08733,0.000127904,0.000127904,0.000127904
87,350.694,0.65284,0.42037,0.94313,0.90271,1,0.9813,0.73371,0.95728,0.4635,1.09178,0.000114221,0.000114221,0.000114221
88,354.685,0.65519,0.42176,0.93799,0.91547,0.96667,0.98389,0.73985,0.95741,0.46039,1.08756,0.000101423,0.000101423,0.000101423
89,358.593,0.64865,0.4114,0.9393,0.93521,0.96242,0.98389,0.74144,0.96232,0.46137,1.08787,8.95213e-05,8.95213e-05,8.95213e-05
90,362.514,0.62213,0.40645,0.94052,0.93542,0.96569,0.98389,0.74303,0.95686,0.45278,1.08417,7.8528e-05,7.8528e-05,7.8528e-05
91,367.877,0.6018,0.33883,0.92621,0.93321,0.96667,0.98561,0.75866,0.95335,0.45198,1.08528,6.8454e-05,6.8454e-05,6.8454e-05
92,372.034,0.56466,0.37411,0.89683,0.93113,0.96667,0.98471,0.76142,0.94687,0.45579,1.08719,5.93093e-05,5.93093e-05,5.93093e-05
93,376.116,0.53661,0.33106,0.89564,0.93085,0.96667,0.98391,0.74833,0.95543,0.45549,1.09075,5.11027e-05,5.11027e-05,5.11027e-05
94,380.019,0.52974,0.32138,0.86009,0.93023,0.96667,0.98502,0.74333,0.96593,0.45401,1.09466,4.38424e-05,4.38424e-05,4.38424e-05
95,383.979,0.56084,0.3291,0.89144,0.92966,0.96667,0.98502,0.74162,0.97153,0.45242,1.09681,3.75356e-05,3.75356e-05,3.75356e-05
96,387.939,0.57383,0.33222,0.90261,0.92992,0.96667,0.98502,0.74046,0.97007,0.45547,1.0985,3.21885e-05,3.21885e-05,3.21885e-05
97,391.833,0.56935,0.33291,0.902,0.93033,0.96667,0.98391,0.73923,0.96783,0.45193,1.10049,2.78064e-05,2.78064e-05,2.78064e-05
98,395.727,0.55334,0.32299,0.91737,0.93124,0.96667,0.98471,0.73729,0.96226,0.45305,1.10039,2.43937e-05,2.43937e-05,2.43937e-05
99,399.675,0.57426,0.32545,0.90554,0.93196,0.96667,0.98582,0.7406,0.95705,0.44998,1.09824,2.19535e-05,2.19535e-05,2.19535e-05
100,403.61,0.54563,0.32659,0.9174,0.93343,0.96667,0.98582,0.74573,0.95292,0.44582,1.09673,2.04885e-05,2.04885e-05,2.04885e-05
