epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,1055.84,0.95112,0.59199,1.03941,0.9071,0.96574,0.97363,0.67858,0.95798,0.49896,1.06889,0.00140318,0.00140318,0.00140318
39,1082.99,0.94576,0.60294,1.04836,0.88699,0.94878,0.96562,0.67718,0.96132,0.53334,1.06495,0.00137444,0.00137444,0.00137444
40,1110.15,0.94348,0.5959,1.05331,0.91944,0.98352,0.9739,0.69356,0.9263,0.4911,1.05315,0.00134535,0.00134535,0.00134535
41,1137.56,0.93925,0.60474,1.03837,0.9082,0.97848,0.96123,0.67913,0.94545,0.53251,1.06773,0.00131593,0.00131593,0.00131593
42,1164.74,0.92396,0.58699,1.04271,0.91305,0.97802,0.9696,0.677,0.97154,0.51131,1.07791,0.0012862,0.0012862,0.0012862
43,1191.94,0.92619,0.58136,1.04225,0.9243,0.93407,0.96905,0.68023,0.96603,0.50101,1.07518,0.0012562,0.0012562,0.0012562
44,1219.44,0.8999,0.58018,1.02013,0.92395,0.95055,0.9762,0.69079,0.95933,0.49158,1.06749,0.00122596,0.00122596,0.00122596
45,1247.16,0.91246,0.56996,1.03279,0.92425,0.93956,0.96922,0.66287,0.96246,0.49991,1.07689,0.00119551,0.00119551,0.00119551
46,1274.82,0.90918,0.5689,1.03148,0.92676,0.97344,0.97278,0.68065,0.94018,0.46542,1.06472,0.00116487,0.00116487,0.00116487
47,1302.66,0.91179,0.57547,1.03582,0.91614,0.96036,0.96027,0.66517,0.95881,0.5339,1.06476,0.00113408,0.00113408,0.00113408
48,1330.4,0.90632,0.56222,1.02236,0.94083,0.961,0.98054,0.6947,0.96165,0.44277,1.06945,0.00110317,0.00110317,0.00110317
49,1358.46,0.87817,0.55048,1.01436,0.93093,0.96266,0.98058,0.69719,0.91947,0.46389,1.04957,0.00107216,0.00107216,0.00107216
50,1386.37,0.87858,0.54638,1.01465,0.90646,0.97802,0.98084,0.69639,0.95172,0.50998,1.07207,0.0010411,0.0010411,0.0010411
51,1414.23,0.88734,0.55451,1.02844,0.94927,0.92525,0.97607,0.68385,0.93816,0.51173,1.06154,0.00101,0.00101,0.00101
52,1442.03,0.87506,0.54112,1.00829,0.91863,0.96703,0.9798,0.69323,0.93098,0.473,1.04927,0.000978903,0.000978903,0.000978903
53,1469.8,0.84828,0.52621,1.00023,0.94235,0.96703,0.9778,0.69375,0.92708,0.45014,1.0518,0.000947837,0.000947837,0.000947837
54,1497.4,0.85748,0.53027,1.00332,0.89462,0.97961,0.97281,0.68056,0.93793,0.47337,1.05106,0.000916833,0.000916833,0.000916833
55,1525.06,0.86684,0.5256,1.01464,0.93026,0.93407,0.97755,0.68832,0.93452,0.48181,1.06488,0.00088592,0.00088592,0.00088592
56,1552.72,0.86043,0.51709,1.01183,0.94327,0.95055,0.97539,0.68542,0.93067,0.46845,1.04569,0.00085513,0.00085513,0.00085513
57,1580.39,0.85132,0.53303,1.00245,0.93778,0.94505,0.96929,0.69335,0.91907,0.4656,1.05048,0.000824492,0.000824492,0.000824492
58,1607.97,0.86164,0.52178,1.01444,0.94269,0.94505,0.97551,0.68308,0.92792,0.47491,1.05018,0.000794038,0.000794038,0.000794038
59,1635.68,0.85475,0.51483,1.00529,0.90823,0.98352,0.97366,0.68226,0.9432,0.46694,1.06004,0.000763797,0.000763797,0.000763797
60,1663.45,0.83402,0.50676,0.99814,0.91915,0.94505,0.97547,0.68374,0.94578,0.48981,1.05473,0.000733799,0.000733799,0.000733799
61,1696.16,0.82475,0.50534,0.99539,0.92112,0.96703,0.97973,0.68258,0.9464,0.46878,1.05175,0.000704073,0.000704073,0.000704073
62,1904.68,0.81871,0.49862,0.99158,0.94141,0.96154,0.97962,0.69263,0.9346,0.46132,1.05003,0.000674649,0.000674649,0.000674649
63,2113.28,0.82577,0.49017,0.9856,0.94603,0.96154,0.97104,0.69057,0.93908,0.43797,1.04987,0.000645557,0.000645557,0.000645557
64,2321.88,0.85633,0.52415,1.00476,0.94535,0.95037,0.97718,0.68578,0.93477,0.44778,1.04407,0.000616824,0.000616824,0.000616824
65,2530.44,0.82114,0.49637,0.98899,0.93858,0.96703,0.97565,0.67978,0.95048,0.46541,1.06674,0.000588479,0.000588479,0.000588479
66,2739.11,0.80754,0.4855,0.98289,0.93368,0.96703,0.97748,0.69632,0.92151,0.46573,1.05019,0.000560549,0.000560549,0.000560549
67,2947.57,0.8133,0.48145,0.98769,0.93969,0.94164,0.98205,0.67004,0.94864,0.44856,1.06172,0.000533064,0.000533064,0.000533064
68,3155.87,0.80491,0.4829,0.98247,0.92597,0.98352,0.97742,0.69466,0.94182,0.43765,1.058,0.000506049,0.000506049,0.000506049
69,3364.16,0.78025,0.46389,0.98038,0.94314,0.96154,0.97954,0.69657,0.93175,0.45177,1.05023,0.000479531,0.000479531,0.000479531
70,3572.66,0.7875,0.46122,0.97544,0.9414,0.96154,0.97751,0.6853,0.93511,0.44103,1.05089,0.000453537,0.000453537,0.000453537
71,3781.07,0.78903,0.46845,0.98024,0.94582,0.95604,0.97927,0.69432,0.9405,0.44504,1.04965,0.000428093,0.000428093,0.000428093
72,3989.55,0.79121,0.46824,0.98469,0.93561,0.98352,0.97572,0.69411,0.93877,0.44603,1.04592,0.000403222,0.000403222,0.000403222
73,4198,0.77828,0.48356,0.97468,0.90813,0.97769,0.97979,0.68915,0.94345,0.44128,1.05652,0.00037895,0.00037895,0.00037895
74,4406.21,0.76724,0.44983,0.97045,0.90843,0.98121,0.97918,0.68752,0.95298,0.44697,1.06009,0.000355301,0.000355301,0.000355301
75,4614.58,0.77322,0.45141,0.96565,0.95501,0.93407,0.97738,0.68463,0.93921,0.45567,1.0536,0.000332298,0.000332298,0.000332298
76,4823.04,0.77761,0.45913,0.97129,0.94062,0.97802,0.9779,0.69115,0.93737,0.43976,1.05759,0.000309964,0.000309964,0.000309964
77,5031.31,0.76282,0.45568,0.97589,0.92862,0.97253,0.97909,0.68791,0.9457,0.45442,1.05777,0.000288321,0.000288321,0.000288321
78,5239.64,0.75986,0.45495,0.96643,0.91215,0.98901,0.97869,0.68773,0.95144,0.44965,1.06065,0.00026739,0.00026739,0.00026739
79,5448.05,0.7583,0.44982,0.97046,0.91362,0.98797,0.98192,0.6884,0.94894,0.43764,1.05573,0.000247192,0.000247192,0.000247192
80,5656.45,0.75917,0.4563,0.96813,0.93688,0.98901,0.98095,0.69738,0.96217,0.43308,1.0602,0.000227747,0.000227747,0.000227747
81,5864.97,0.7381,0.44095,0.9583,0.9221,0.97557,0.98245,0.68995,0.96089,0.45001,1.06328,0.000209073,0.000209073,0.000209073
82,6073.23,0.74423,0.43626,0.96299,0.9332,0.97802,0.98235,0.69192,0.95093,0.44426,1.06184,0.00019119,0.00019119,0.00019119
83,6281.26,0.73446,0.43824,0.95838,0.93743,0.98781,0.98305,0.6882,0.96242,0.44822,1.06635,0.000174115,0.000174115,0.000174115
84,6489.53,0.7577,0.44585,0.97145,0.93223,0.97802,0.98269,0.68823,0.95552,0.45208,1.06362,0.000157865,0.000157865,0.000157865
85,6697.97,0.749,0.43999,0.96752,0.93944,0.97253,0.98312,0.68897,0.96192,0.44894,1.06751,0.000142456,0.000142456,0.000142456
86,6906.33,0.73479,0.43123,0.95748,0.93813,0.98352,0.98456,0.69645,0.96202,0.44098,1.06157,0.000127904,0.000127904,0.000127904
87,7114.55,0.71616,0.43265,0.95565,0.95608,0.95687,0.98425,0.69224,0.95958,0.43496,1.06095,0.000114221,0.000114221,0.000114221
88,7322.6,0.73351,0.42157,0.95427,0.95747,0.95055,0.98231,0.69783,0.96619,0.43566,1.06271,0.000101423,0.000101423,0.000101423
89,7531.17,0.7227,0.42811,0.94722,0.94036,0.96703,0.98106,0.70022,0.95129,0.44586,1.05868,8.95213e-05,8.95213e-05,8.95213e-05
90,7739.44,0.73041,0.42666,0.95807,0.94623,0.96699,0.98188,0.69524,0.94958,0.44759,1.05986,7.8528e-05,7.8528e-05,7.8528e-05
91,7947.42,0.65772,0.33689,0.92839,0.93138,0.96956,0.98142,0.68875,0.9615,0.45177,1.05837,6.8454e-05,6.8454e-05,6.8454e-05
92,8154.18,0.64546,0.33465,0.92484,0.92677,0.97802,0.98188,0.69144,0.96329,0.4419,1.05921,5.93093e-05,5.93093e-05,5.93093e-05
93,8361.01,0.64934,0.32769,0.93755,0.93191,0.97755,0.98213,0.69424,0.9578,0.42787,1.06091,5.11027e-05,5.11027e-05,5.11027e-05
94,8567.72,0.64947,0.32314,0.92268,0.9368,0.97731,0.98222,0.69307,0.95836,0.43348,1.0595,4.38424e-05,4.38424e-05,4.38424e-05
95,8774.4,0.63619,0.3257,0.91149,0.93081,0.97802,0.98337,0.69578,0.95924,0.43072,1.06163,3.75356e-05,3.75356e-05,3.75356e-05
96,8981.02,0.63236,0.32662,0.92152,0.92788,0.97253,0.98292,0.69689,0.95892,0.43487,1.06196,3.21885e-05,3.21885e-05,3.21885e-05
97,9187.71,0.63848,0.3218,0.92056,0.92693,0.97802,0.98336,0.69884,0.96022,0.43127,1.061,2.78064e-05,2.78064e-05,2.78064e-05
98,9394.41,0.63571,0.32142,0.91691,0.92723,0.97253,0.98257,0.69233,0.96232,0.43491,1.06264,2.43937e-05,2.43937e-05,2.43937e-05
99,9601.86,0.63411,0.3291,0.92374,0.92724,0.97802,0.98253,0.69345,0.95987,0.43116,1.06156,2.19535e-05,2.19535e-05,2.19535e-05
100,9808.65,0.62681,0.32145,0.92002,0.92908,0.97253,0.98243,0.69541,0.96182,0.43659,1.06377,2.04885e-05,2.04885e-05,2.04885e-05
