epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,51.2482,0.9656,0.8796,0.99433,0.87744,0.9,0.95826,0.74474,0.8816,0.76461,1.00408,8.416e-05,8.416e-05,8.416e-05
18,54.0497,1.01387,0.91109,1.02151,0.92972,0.88219,0.96869,0.7465,0.90024,0.74492,1.01312,8.317e-05,8.317e-05,8.317e-05
19,56.8477,0.9436,0.8502,1.02974,0.96326,0.87424,0.975,0.74656,0.90949,0.71515,1.01929,8.218e-05,8.218e-05,8.218e-05
20,59.7023,0.95983,0.82084,1.03346,1,0.88488,0.97849,0.74891,0.8999,0.70873,1.01569,8.119e-05,8.119e-05,8.119e-05
21,62.5062,0.9784,0.84478,1.02605,0.96349,0.88007,0.97872,0.75331,0.87879,0.70566,1.00783,8.02e-05,8.02e-05,8.02e-05
22,65.303,0.93041,0.82536,1.02222,0.92979,0.9,0.97922,0.76371,0.86747,0.68906,1.00268,7.921e-05,7.921e-05,7.921e-05
23,68.1304,0.97284,0.81861,1.0184,0.90307,0.93177,0.9738,0.7595,0.87197,0.67476,1.00454,7.822e-05,7.822e-05,7.822e-05
24,70.8495,0.9696,0.85017,1.03041,0.89534,0.93333,0.96862,0.74677,0.88812,0.65857,1.0129,7.723e-05,7.723e-05,7.723e-05
25,73.5205,0.93521,0.77807,1.00957,0.90181,0.91874,0.96542,0.7435,0.8928,0.65872,1.01779,7.624e-05,7.624e-05,7.624e-05
26,76.2177,0.93603,0.82251,1.03969,0.89966,0.89668,0.96156,0.74065,0.89221,0.67169,1.02065,7.525e-05,7.525e-05,7.525e-05
27,78.9748,0.95569,0.84801,1.05927,0.89178,0.93333,0.96721,0.7539,0.88241,0.64302,1.01256,7.426e-05,7.426e-05,7.426e-05
28,81.7183,0.92416,0.76636,1.01517,0.90218,0.93333,0.96751,0.75674,0.8716,0.62005,1.00428,7.327e-05,7.327e-05,7.327e-05
29,84.484,0.94821,0.80107,1.00467,0.89812,0.93333,0.96568,0.75122,0.87402,0.62661,1.00399,7.228e-05,7.228e-05,7.228e-05
30,87.1889,0.91604,0.81464,1.00672,0.96247,0.85519,0.96171,0.75654,0.87732,0.64351,1.00924,7.129e-05,7.129e-05,7.129e-05
31,89.878,0.93083,0.77332,1.03822,0.96127,0.82742,0.95338,0.74436,0.88174,0.65749,1.01763,7.03e-05,7.03e-05,7.03e-05
32,92.6297,0.90709,0.74119,0.99601,0.9449,0.83333,0.94646,0.73108,0.883,0.69879,1.02514,6.931e-05,6.931e-05,6.931e-05
33,95.356,0.93254,0.80693,1.02273,0.94347,0.83333,0.94053,0.73473,0.8648,0.67692,1.0128,6.832e-05,6.832e-05,6.832e-05
34,98.0359,0.96685,0.77832,1.02931,0.94914,0.86667,0.94308,0.73451,0.85656,0.64839,1.00974,6.733e-05,6.733e-05,6.733e-05
35,100.762,0.90174,0.75323,1.00631,0.96289,0.86501,0.94957,0.74603,0.85081,0.62637,1.00157,6.634e-05,6.634e-05,6.634e-05
36,103.634,0.92384,0.74164,1.01294,0.96107,0.86667,0.96343,0.7405,0.86473,0.60967,1.00045,6.535e-05,6.535e-05,6.535e-05
37,106.424,0.89356,0.71184,0.98451,0.90265,0.92734,0.96685,0.74075,0.8789,0.60589,0.99865,6.436e-05,6.436e-05,6.436e-05
38,109.215,0.90269,0.72989,1.01177,0.98572,0.86667,0.96659,0.74157,0.88519,0.61673,0.99985,6.337e-05,6.337e-05,6.337e-05
39,112.176,0.91335,0.73364,0.99059,0.98389,0.86667,0.96728,0.73522,0.88087,0.62017,0.99806,6.238e-05,6.238e-05,6.238e-05
40,114.938,0.89986,0.73596,0.99341,0.99189,0.86667,0.9721,0.73477,0.87521,0.60502,0.99754,6.139e-05,6.139e-05,6.139e-05
41,117.646,0.92714,0.77624,1.02562,0.90233,0.92408,0.97588,0.74397,0.8648,0.58629,0.99745,6.04e-05,6.04e-05,6.04e-05
42,120.425,0.9154,0.77069,1.0139,0.94209,0.9,0.97763,0.75896,0.85647,0.57118,1.00102,5.941e-05,5.941e-05,5.941e-05
43,123.192,0.88555,0.75786,1.01057,0.96393,0.89101,0.97621,0.75472,0.8572,0.5559,1.00457,5.842e-05,5.842e-05,5.842e-05
44,126.034,0.91319,0.75358,1.02791,0.90285,0.9295,0.97763,0.76887,0.86054,0.56307,1.00951,5.743e-05,5.743e-05,5.743e-05
45,128.874,0.89898,0.71452,1.02248,1,0.84664,0.97608,0.76309,0.86221,0.56653,1.00927,5.644e-05,5.644e-05,5.644e-05
46,131.623,0.92925,0.74794,1.02697,1,0.86138,0.97424,0.76096,0.86178,0.57236,1.00443,5.545e-05,5.545e-05,5.545e-05
47,134.396,0.89928,0.69857,0.9949,0.96346,0.86667,0.97434,0.77133,0.86211,0.59458,1.00285,5.446e-05,5.446e-05,5.446e-05
48,137.347,0.8685,0.70242,0.99057,0.95441,0.86667,0.97237,0.75797,0.86337,0.61065,1.00281,5.347e-05,5.347e-05,5.347e-05
49,140.111,0.87347,0.73524,1.00495,0.98062,0.86667,0.97547,0.76241,0.86064,0.59932,1.00089,5.248e-05,5.248e-05,5.248e-05
50,142.907,0.90098,0.71357,1.00211,0.9954,0.86667,0.97349,0.75957,0.85977,0.57938,1.00182,5.149e-05,5.149e-05,5.149e-05
51,145.67,0.87928,0.65541,0.9772,0.99821,0.86667,0.97237,0.76412,0.86332,0.58243,1.00459,5.05e-05,5.05e-05,5.05e-05
52,148.466,0.83827,0.68098,0.98551,1,0.86298,0.96946,0.76246,0.86279,0.58961,1.00577,4.951e-05,4.951e-05,4.951e-05
53,151.183,0.94035,0.71932,1.03526,1,0.86168,0.97112,0.75526,0.86235,0.57764,1.00648,4.852e-05,4.852e-05,4.852e-05
54,153.906,0.88494,0.68469,0.98432,1,0.86088,0.97112,0.73889,0.86932,0.58078,1.00811,4.753e-05,4.753e-05,4.753e-05
55,156.658,0.87267,0.67357,0.97472,1,0.86043,0.97112,0.75218,0.87505,0.58504,1.00952,4.654e-05,4.654e-05,4.654e-05
56,159.467,0.922,0.70116,1.00388,1,0.85581,0.97053,0.74959,0.88034,0.58428,1.00898,4.555e-05,4.555e-05,4.555e-05
57,162.266,0.85787,0.66001,0.9813,0.90285,0.9295,0.9725,0.75408,0.87453,0.57824,1.00367,4.456e-05,4.456e-05,4.456e-05
58,165.025,0.8717,0.68015,1.00522,0.90279,0.92883,0.97107,0.75056,0.85974,0.57538,1.00046,4.357e-05,4.357e-05,4.357e-05
59,167.965,0.90182,0.72327,1.01265,0.90265,0.92737,0.97064,0.7562,0.84586,0.57059,0.99692,4.258e-05,4.258e-05,4.258e-05
60,170.69,0.87796,0.72752,1.04194,0.95619,0.9,0.97206,0.76355,0.83202,0.55569,0.99374,4.159e-05,4.159e-05,4.159e-05
61,173.432,0.89259,0.68672,1.0034,0.96404,0.89373,0.97129,0.77348,0.81958,0.55086,0.99084,4.06e-05,4.06e-05,4.06e-05
62,176.357,0.844,0.67803,0.98151,0.96396,0.8917,0.97022,0.77078,0.82255,0.54664,0.9899,3.961e-05,3.961e-05,3.961e-05
63,179.055,0.82977,0.64865,1.00014,0.90223,0.93333,0.97009,0.76372,0.83121,0.54826,0.99186,3.862e-05,3.862e-05,3.862e-05
64,181.828,0.8961,0.71605,1.0059,0.96375,0.88661,0.97009,0.77044,0.83914,0.55203,0.99154,3.763e-05,3.763e-05,3.763e-05
65,184.526,0.87816,0.67148,0.99777,0.96382,0.88824,0.96903,0.76945,0.84524,0.56526,0.99224,3.664e-05,3.664e-05,3.664e-05
66,187.238,0.92494,0.68791,0.99154,0.96264,0.9,0.9678,0.76105,0.84357,0.57708,0.99012,3.565e-05,3.565e-05,3.565e-05
67,189.944,0.91069,0.72209,1.01652,0.93832,0.9,0.96724,0.76496,0.83404,0.58155,0.98531,3.466e-05,3.466e-05,3.466e-05
68,192.657,0.90412,0.68184,1.00807,0.90278,0.92875,0.96349,0.75655,0.83129,0.58484,0.98778,3.367e-05,3.367e-05,3.367e-05
69,195.31,0.8708,0.7044,1.00993,0.90285,0.9295,0.96296,0.76131,0.8334,0.57167,0.98858,3.268e-05,3.268e-05,3.268e-05
70,197.996,0.85551,0.68076,0.96089,0.96415,0.89655,0.9644,0.76869,0.84264,0.56539,0.99663,3.169e-05,3.169e-05,3.169e-05
71,200.688,0.88016,0.6895,1.01352,0.96402,0.89338,0.96471,0.76059,0.8597,0.56255,1.00289,3.07e-05,3.07e-05,3.07e-05
72,203.429,0.87767,0.68224,0.98688,0.96422,0.89828,0.964,0.76085,0.85925,0.56543,1.00263,2.971e-05,2.971e-05,2.971e-05
73,206.107,0.82628,0.61481,0.97038,0.96418,0.89739,0.96446,0.76518,0.85314,0.56603,0.99412,2.872e-05,2.872e-05,2.872e-05
74,208.769,0.8564,0.67474,0.99162,0.96416,0.89683,0.96466,0.76473,0.8414,0.56454,0.99023,2.773e-05,2.773e-05,2.773e-05
75,211.486,0.85392,0.63277,0.98696,0.9641,0.89535,0.967,0.76653,0.82912,0.56406,0.98427,2.674e-05,2.674e-05,2.674e-05
76,214.215,0.86638,0.6523,0.98063,0.9642,0.89789,0.96936,0.76785,0.81951,0.55216,0.9822,2.575e-05,2.575e-05,2.575e-05
77,217.154,0.89718,0.70712,1.00958,0.96424,0.89896,0.97082,0.76957,0.81939,0.55242,0.98064,2.476e-05,2.476e-05,2.476e-05
78,219.896,0.8796,0.69647,0.98265,0.96406,0.9,0.97149,0.77009,0.82343,0.54493,0.98324,2.377e-05,2.377e-05,2.377e-05
79,222.591,0.84886,0.68125,0.99283,0.96421,0.89801,0.97221,0.76589,0.82796,0.5481,0.98314,2.278e-05,2.278e-05,2.278e-05
80,225.378,0.88397,0.68771,1.03117,0.96415,0.89666,0.97129,0.76446,0.82984,0.54858,0.98422,2.179e-05,2.179e-05,2.179e-05
81,228.058,0.84081,0.63664,0.97788,0.96418,0.89745,0.97172,0.76481,0.82387,0.54319,0.9831,2.08e-05,2.08e-05,2.08e-05
82,230.758,0.85575,0.6705,0.99102,0.96411,0.89553,0.97334,0.77342,0.81945,0.53999,0.98233,1.981e-05,1.981e-05,1.981e-05
83,233.431,0.85625,0.64689,0.98497,0.96408,0.89481,0.97315,0.77383,0.8147,0.53215,0.98083,1.882e-05,1.882e-05,1.882e-05
84,236.272,0.81722,0.63168,0.96958,0.96424,0.9,0.97218,0.77363,0.81291,0.53022,0.98368,1.783e-05,1.783e-05,1.783e-05
85,238.94,0.8101,0.6232,0.96982,0.96127,0.9,0.97218,0.77884,0.81481,0.53027,0.98465,1.684e-05,1.684e-05,1.684e-05
86,241.752,0.83548,0.62555,0.98155,0.96046,0.9,0.97218,0.76984,0.81498,0.53189,0.98542,1.585e-05,1.585e-05,1.585e-05
87,244.495,0.84134,0.66196,0.9906,0.95935,0.9,0.97343,0.76788,0.82012,0.53209,0.98657,1.486e-05,1.486e-05,1.486e-05
88,247.361,0.83214,0.65741,0.98416,0.96058,0.9,0.97458,0.76899,0.82814,0.53738,0.98829,1.387e-05,1.387e-05,1.387e-05
89,250.175,0.83685,0.67175,0.98978,0.95781,0.9,0.97468,0.76405,0.83753,0.53677,0.9908,1.288e-05,1.288e-05,1.288e-05
90,252.942,0.81287,0.62938,0.98621,0.95087,0.9,0.97416,0.76641,0.84336,0.54024,0.99325,1.189e-05,1.189e-05,1.189e-05
91,257.525,0.79723,0.5853,0.99643,0.97511,0.86667,0.97337,0.76193,0.85014,0.53773,0.99893,1.09e-05,1.09e-05,1.09e-05
92,260.255,0.78084,0.58208,0.95702,0.97923,0.86667,0.97222,0.7651,0.85252,0.53782,1.00744,9.91e-06,9.91e-06,9.91e-06
93,262.907,0.76406,0.56868,0.9537,1,0.89487,0.97386,0.76424,0.84898,0.54653,1.00644,8.92e-06,8.92e-06,8.92e-06
94,265.617,0.76075,0.54395,0.92323,0.99924,0.9,0.97244,0.76253,0.84481,0.55292,1.0067,7.93e-06,7.93e-06,7.93e-06
95,268.324,0.77538,0.56067,0.95411,0.99524,0.9,0.97271,0.75863,0.84073,0.56106,1.00509,6.94e-06,6.94e-06,6.94e-06
96,270.979,0.77899,0.55203,0.96136,0.93296,0.92788,0.97194,0.76476,0.8353,0.57372,1.00449,5.95e-06,5.95e-06,5.95e-06
97,273.605,0.77699,0.54903,0.96271,0.93298,0.92815,0.97043,0.76449,0.83387,0.58046,1.00454,4.96e-06,4.96e-06,4.96e-06
98,276.639,0.79386,0.56034,0.98669,0.93297,0.92806,0.97005,0.76726,0.83284,0.58653,1.00475,3.97e-06,3.97e-06,3.97e-06
99,279.293,0.77716,0.557,0.97294,0.93295,0.92776,0.97005,0.76516,0.8349,0.58568,1.00468,2.98e-06,2.98e-06,2.98e-06
100,281.99,0.77181,0.55298,0.98528,0.93295,0.92774,0.97171,0.76654,0.83742,0.58241,1.00487,1.99e-06,1.99e-06,1.99e-06
