epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,60.3048,1.40874,1.69435,1.48815,0.80072,0.7,0.75041,0.55061,1.21849,3.00885,1.51875,0.00191943,0.00191943,0.00191943
15,64.2626,1.33805,1.58322,1.43981,0.54624,0.76251,0.67794,0.49466,1.20486,3.88224,1.44448,0.00190676,0.00190676,0.00190676
16,68.2569,1.36273,1.63818,1.45891,0.75949,0.66667,0.73363,0.51662,1.2966,2.04429,1.46094,0.00189322,0.00189322,0.00189322
17,72.1993,1.42854,1.66423,1.47978,0.78754,0.76667,0.84165,0.5801,1.29701,1.67873,1.47074,0.00187882,0.00187882,0.00187882
18,76.1449,1.4013,1.54932,1.45515,0.94305,0.86667,0.91163,0.64377,1.22702,1.49018,1.51803,0.00186358,0.00186358,0.00186358
19,80.267,1.3964,1.55243,1.45668,0.84973,0.8,0.8987,0.59805,1.44889,1.61067,1.59518,0.0018475,0.0018475,0.0018475
20,84.3173,1.4515,1.5531,1.4819,0.97007,0.76667,0.89333,0.62339,1.29486,1.43178,1.49223,0.0018306,0.0018306,0.0018306
21,88.2747,1.38622,1.45729,1.45744,0.92819,0.86181,0.93652,0.63384,1.27513,1.39881,1.45459,0.0018129,0.0018129,0.0018129
22,92.2511,1.37463,1.44074,1.47162,0.89403,0.84388,0.93003,0.66926,1.22665,1.3361,1.43623,0.00179443,0.00179443,0.00179443
23,96.4567,1.32778,1.49133,1.48765,0.78303,0.8,0.87491,0.63151,1.17788,1.44203,1.39887,0.00177518,0.00177518,0.00177518
24,100.457,1.39861,1.53407,1.48644,0.85419,0.78143,0.90625,0.66815,1.20618,1.37301,1.39731,0.0017552,0.0017552,0.0017552
25,104.38,1.40987,1.46648,1.48508,0.77718,0.93018,0.94158,0.66642,1.24602,1.45777,1.41617,0.00173448,0.00173448,0.00173448
26,108.324,1.33867,1.3562,1.42534,0.96375,0.86667,0.96435,0.69124,1.19224,1.36557,1.39548,0.00171307,0.00171307,0.00171307
27,112.577,1.36615,1.37225,1.46704,0.98967,0.86667,0.96197,0.69373,1.2124,1.1591,1.41148,0.00169097,0.00169097,0.00169097
28,116.747,1.31804,1.37124,1.47209,0.93035,0.89074,0.96302,0.70716,1.18607,1.1819,1.44899,0.0016682,0.0016682,0.0016682
29,120.956,1.3658,1.36456,1.51313,0.76474,0.9,0.89821,0.64304,1.19956,1.36117,1.47285,0.0016448,0.0016448,0.0016448
30,124.903,1.31332,1.37235,1.45203,0.81227,0.9,0.91479,0.62814,1.28408,1.43648,1.51244,0.00162078,0.00162078,0.00162078
31,128.863,1.31002,1.32671,1.44396,0.82737,0.79885,0.89284,0.60598,1.26425,1.36057,1.4825,0.00159617,0.00159617,0.00159617
32,132.831,1.32943,1.31156,1.4608,0.95748,0.86667,0.93989,0.68264,1.20521,1.27472,1.40825,0.00157099,0.00157099,0.00157099
33,136.773,1.29831,1.27296,1.43061,0.8296,0.93333,0.94415,0.63916,1.2846,1.22359,1.49158,0.00154527,0.00154527,0.00154527
34,140.743,1.28956,1.314,1.42347,0.88016,0.86667,0.938,0.6442,1.23353,1.25919,1.44611,0.00151903,0.00151903,0.00151903
35,144.703,1.30279,1.34279,1.46461,0.90178,0.9184,0.93757,0.68939,1.07455,1.11954,1.32894,0.0014923,0.0014923,0.0014923
36,148.703,1.33026,1.24453,1.42517,0.92701,0.86667,0.94489,0.6922,1.129,1.06659,1.36156,0.0014651,0.0014651,0.0014651
37,152.652,1.27668,1.16109,1.4331,0.90131,0.93333,0.96014,0.67503,1.22497,0.97964,1.43112,0.00143746,0.00143746,0.00143746
38,156.627,1.30729,1.26917,1.43281,0.91712,0.9,0.94422,0.64581,1.2935,1.03231,1.5042,0.00140942,0.00140942,0.00140942
39,160.553,1.26427,1.18995,1.41549,0.94925,0.9,0.96652,0.71463,1.12167,0.96772,1.36664,0.00138098,0.00138098,0.00138098
40,164.698,1.24547,1.20807,1.40226,0.97994,0.93333,0.9775,0.72551,1.18076,0.98679,1.41642,0.00135219,0.00135219,0.00135219
41,168.89,1.23786,1.22771,1.41477,0.90239,0.92472,0.95034,0.6693,1.26368,1.02673,1.42505,0.00132308,0.00132308,0.00132308
42,172.855,1.32564,1.19421,1.4609,0.94976,0.83333,0.94684,0.6985,1.19941,0.96411,1.3793,0.00129366,0.00129366,0.00129366
43,176.833,1.29081,1.24379,1.41888,0.96419,0.89747,0.968,0.72046,1.07602,0.88789,1.34895,0.00126398,0.00126398,0.00126398
44,180.808,1.23916,1.14027,1.40795,0.92765,0.85509,0.9561,0.68097,1.19652,0.94313,1.40715,0.00123405,0.00123405,0.00123405
45,184.745,1.25551,1.1159,1.40878,0.83895,0.86829,0.93767,0.68723,1.14619,1.05097,1.38178,0.00120392,0.00120392,0.00120392
46,188.683,1.23925,1.19806,1.41963,0.99003,0.8,0.94058,0.6774,1.14993,1.02089,1.41203,0.0011736,0.0011736,0.0011736
47,192.64,1.25036,1.12017,1.40864,0.93373,0.9,0.95626,0.73027,1.03735,0.95,1.35958,0.00114313,0.00114313,0.00114313
48,196.826,1.28531,1.18784,1.43812,0.93097,0.96667,0.96321,0.70855,1.13349,0.96036,1.42806,0.00111254,0.00111254,0.00111254
49,200.815,1.28975,1.10865,1.40014,0.95823,0.93333,0.95641,0.67985,1.18395,0.98293,1.46991,0.00108186,0.00108186,0.00108186
50,204.758,1.25663,1.10098,1.40533,1,0.87705,0.95543,0.69776,1.13954,0.9937,1.42523,0.00105112,0.00105112,0.00105112
51,208.71,1.22014,1.07378,1.37759,0.90051,0.90523,0.95122,0.69264,1.12378,0.99903,1.37321,0.00102035,0.00102035,0.00102035
52,212.673,1.21745,1.19548,1.40518,0.84319,0.96667,0.94648,0.63191,1.28061,1.0434,1.47734,0.000989578,0.000989578,0.000989578
53,216.646,1.26161,1.15094,1.40326,0.84865,0.96667,0.94765,0.66675,1.18356,0.93663,1.41356,0.000958837,0.000958837,0.000958837
54,220.614,1.21399,1.0947,1.38974,0.9061,0.96501,0.9647,0.7049,1.13182,0.95048,1.37134,0.000928157,0.000928157,0.000928157
55,224.56,1.22004,1.01772,1.37769,0.92366,0.93333,0.97586,0.67028,1.2378,0.91475,1.43578,0.000897567,0.000897567,0.000897567
56,228.517,1.21292,1.04275,1.36908,1,0.89953,0.97393,0.71023,1.09715,0.83667,1.39192,0.000867099,0.000867099,0.000867099
57,232.489,1.22922,1.02336,1.39621,0.98657,0.93333,0.98418,0.74295,1.09152,0.81815,1.40187,0.000836782,0.000836782,0.000836782
58,236.621,1.19588,1.02922,1.39629,0.95703,0.93333,0.97963,0.74272,1.08839,0.82658,1.40197,0.000806646,0.000806646,0.000806646
59,240.576,1.1854,1.03424,1.36824,0.93152,0.90697,0.96661,0.71252,1.07467,0.9196,1.38296,0.000776721,0.000776721,0.000776721
60,244.556,1.22487,1.00551,1.36892,0.88909,0.93333,0.94834,0.71115,1.0923,0.99962,1.37335,0.000747036,0.000747036,0.000747036
61,248.484,1.21564,0.98696,1.43752,0.84441,0.93333,0.95166,0.7297,1.07254,0.95003,1.34649,0.000717622,0.000717622,0.000717622
62,252.453,1.17352,1.01085,1.40113,0.94809,0.83333,0.95057,0.70779,1.07074,0.95922,1.37955,0.000688505,0.000688505,0.000688505
63,256.362,1.19324,1.06144,1.37091,0.89672,0.9,0.94323,0.70885,1.10366,0.96273,1.37689,0.000659717,0.000659717,0.000659717
64,260.336,1.20242,0.98256,1.40731,0.92516,0.93333,0.95578,0.71193,1.10757,0.90178,1.39577,0.000631284,0.000631284,0.000631284
65,264.298,1.14816,0.93459,1.34703,0.90589,0.96273,0.95676,0.70852,1.11462,0.89629,1.40507,0.000603235,0.000603235,0.000603235
66,268.239,1.20811,0.98581,1.35847,0.90622,0.96637,0.9681,0.76702,0.96512,0.80929,1.30984,0.000575598,0.000575598,0.000575598
67,272.38,1.13548,0.92994,1.35319,0.93522,0.96254,0.96214,0.74814,0.98919,0.81739,1.33734,0.0005484,0.0005484,0.0005484
68,276.363,1.16679,0.96434,1.34315,0.9285,0.96667,0.97046,0.74616,1.01834,0.79033,1.36768,0.000521668,0.000521668,0.000521668
69,280.318,1.13719,0.97053,1.35208,0.9666,0.96486,0.98794,0.75472,1.03235,0.72226,1.33361,0.000495427,0.000495427,0.000495427
70,284.299,1.18417,0.99468,1.35865,0.93703,1,0.98879,0.76408,1.05123,0.71318,1.34915,0.000469705,0.000469705,0.000469705
71,288.281,1.13394,0.87631,1.33322,0.93485,1,0.98984,0.74798,1.02683,0.71475,1.37975,0.000444526,0.000444526,0.000444526
72,292.265,1.14978,0.90829,1.33766,0.93682,0.98883,0.98411,0.74603,1.0434,0.70693,1.38218,0.000419916,0.000419916,0.000419916
73,296.226,1.13974,0.93176,1.35516,0.96663,0.96564,0.98894,0.75351,1.09384,0.70078,1.3905,0.000395898,0.000395898,0.000395898
74,300.205,1.17401,0.96838,1.35409,0.96526,0.96667,0.98814,0.74692,1.07969,0.68419,1.38125,0.000372496,0.000372496,0.000372496
75,304.137,1.12161,0.89851,1.34674,0.96659,0.96447,0.98994,0.75788,1.06173,0.68738,1.37201,0.000349733,0.000349733,0.000349733
76,308.104,1.17163,0.91835,1.37705,0.96663,0.96557,0.99212,0.75092,1.0585,0.6752,1.3726,0.000327633,0.000327633,0.000327633
77,312.056,1.10146,0.88832,1.31479,0.96665,0.96616,0.99212,0.75905,1.03702,0.66539,1.3612,0.000306216,0.000306216,0.000306216
78,316.002,1.0273,0.84294,1.29356,0.96665,0.96611,0.99212,0.76067,1.00315,0.6722,1.34771,0.000285504,0.000285504,0.000285504
79,319.953,1.09971,0.97558,1.29717,0.97543,0.93333,0.98955,0.76602,0.98025,0.69284,1.33063,0.000265517,0.000265517,0.000265517
80,323.974,1.10108,0.84911,1.32764,0.9372,0.99499,0.99079,0.76775,0.97135,0.68542,1.32101,0.000246275,0.000246275,0.000246275
81,328.122,1.1144,0.86585,1.37355,0.96762,0.99614,0.99081,0.77892,0.98213,0.66995,1.32743,0.000227797,0.000227797,0.000227797
82,332.251,1.09225,0.8791,1.30756,0.96701,1,0.99177,0.77715,0.98053,0.66664,1.33429,0.000210101,0.000210101,0.000210101
83,336.213,1.0849,0.86078,1.32334,0.96771,0.99908,0.99306,0.78577,0.98679,0.64826,1.33658,0.000193204,0.000193204,0.000193204
84,340.398,1.08035,0.81721,1.32852,0.9676,0.99571,0.99306,0.77586,0.99203,0.63563,1.34081,0.000177124,0.000177124,0.000177124
85,344.339,1.04776,0.83358,1.29428,0.95991,0.96667,0.99212,0.76954,0.99806,0.64554,1.35116,0.000161876,0.000161876,0.000161876
86,348.308,1.07918,0.85416,1.31401,0.96753,0.99344,0.99306,0.76757,1.00933,0.64874,1.35135,0.000147475,0.000147475,0.000147475
87,352.265,1.08657,0.82291,1.3141,0.96634,0.95734,0.99127,0.76874,1.01123,0.65009,1.34961,0.000133936,0.000133936,0.000133936
88,356.243,1.05898,0.85123,1.3301,0.97837,0.93333,0.98866,0.76769,0.99181,0.6538,1.33552,0.000121272,0.000121272,0.000121272
89,360.19,1.09788,0.86568,1.34768,0.98482,0.93333,0.98794,0.76641,0.99199,0.65921,1.33556,0.000109494,0.000109494,0.000109494
90,364.174,1.12277,0.83976,1.3231,0.96706,0.97881,0.99306,0.76285,0.99686,0.66254,1.34426,9.86162e-05,9.86162e-05,9.86162e-05
91,369.854,0.90126,0.68095,1.26138,0.96651,0.96207,0.99212,0.75905,0.99436,0.665,1.34193,8.86475e-05,8.86475e-05,8.86475e-05
92,373.814,0.92052,0.65683,1.25666,1,0.92721,0.99034,0.77041,0.99107,0.68115,1.32801,7.95983e-05,7.95983e-05,7.95983e-05
93,377.736,0.89602,0.64314,1.25106,1,0.92581,0.98878,0.77314,0.9942,0.69984,1.32544,7.14775e-05,7.14775e-05,7.14775e-05
94,381.668,0.89563,0.63711,1.21453,1,0.92696,0.98878,0.76955,0.99869,0.71728,1.32852,6.42931e-05,6.42931e-05,6.42931e-05
95,385.632,0.90314,0.63616,1.24906,1,0.92837,0.98806,0.75616,0.99619,0.71553,1.3294,5.80523e-05,5.80523e-05,5.80523e-05
96,389.608,0.90634,0.62364,1.23251,1,0.92967,0.98806,0.75935,1.00778,0.69977,1.33711,5.27611e-05,5.27611e-05,5.27611e-05
97,393.562,0.90563,0.64756,1.26355,0.99598,0.93333,0.98806,0.75424,1.01587,0.69848,1.34739,4.84248e-05,4.84248e-05,4.84248e-05
98,397.491,0.89228,0.63138,1.26283,0.9911,0.93333,0.98719,0.75414,1.01787,0.69928,1.35154,4.50477e-05,4.50477e-05,4.50477e-05
99,401.415,0.88119,0.6197,1.22514,0.98248,0.93333,0.98806,0.75193,1.01929,0.69822,1.35523,4.26331e-05,4.26331e-05,4.26331e-05
100,405.413,0.88612,0.60771,1.24292,0.97667,0.93333,0.98719,0.75622,1.01959,0.69497,1.35741,4.11834e-05,4.11834e-05,4.11834e-05
